date,time,area_name,area,residence,age,gender,population
20211103,1200,埼玉県 さいたま市大宮区 大宮駅,533964894,-1,-1,-1,19988
20211103,1200,大分県 別府市 別府駅,493174303,-1,-1,-1,1982
20211103,1200,大阪府 大阪市北区 梅田駅,523503492,-1,-1,-1,41700
20211103,1200,大阪府 大阪市浪速区 大阪難波駅,523503092,-1,-1,-1,9956
20211103,1200,大阪府 泉南郡田尻町 関西空港駅,513551291,-1,-1,-1,640
20211103,1200,宮城県 仙台市宮城野区 仙台駅,574037102,-1,-1,-1,12523
20211103,1200,広島県 広島市東区 広島駅駅,513243783,-1,-1,-1,7818
20211103,1200,愛知県 名古屋市中区 栄町駅,523667022,-1,-1,-1,16874
20211103,1200,愛知県 常滑市 中部国際空港駅,523626351,-1,-1,-1,1104
20211103,1200,東京都 千代田区 大手町駅,533946211,-1,-1,-1,7878
20211103,1200,東京都 新宿区 新宿駅,533945254,-1,-1,-1,27222
20211103,1200,東京都 渋谷区 渋谷駅,533935961,-1,-1,-1,24917
20211103,1200,東京都 豊島区 池袋駅,533945764,-1,-1,-1,40708
20211103,1200,沖縄県 那覇市 県庁前駅,392725543,-1,-1,-1,5104
20211103,1200,石川県 金沢市 金沢駅,543665912,-1,-1,-1,5550
20211103,1200,神奈川県 川崎市幸区 川崎駅,533925354,-1,-1,-1,23309
20211103,1200,神奈川県 横浜市西区 横浜駅,533914594,-1,-1,-1,40193
20211103,1200,福岡県 北九州市小倉北区 小倉駅,503067602,-1,-1,-1,6342
20211103,1200,福岡県 福岡市博多区 博多駅,503033034,-1,-1,-1,22955
20211103,1200,群馬県 渋川市 渋川駅,543950804,-1,-1,-1,580
20211103,1200,長野県 北佐久郡軽井沢町 軽井沢駅,543845102,-1,-1,-1,3720
20211103,1200,静岡県 熱海市 熱海駅,523950261,-1,-1,-1,2095
20211104,1200,京都府 京都市下京区 京都駅,523536802,-1,-1,-1,14445
20211104,1200,京都府 京都市東山区 祇園四条駅,523546012,-1,-1,-1,6569
20211104,1200,兵庫県 神戸市中央区 旧居留地・大丸前駅,523501253,-1,-1,-1,22612
20211104,1200,北海道 札幌市中央区 さっぽろ駅,644142783,-1,-1,-1,26307
20211104,1200,千葉県 千葉市中央区 京成千葉駅,534030391,-1,-1,-1,14302
20211104,1200,千葉県 成田市 成田空港駅,534053104,-1,-1,-1,1326
20211104,1200,千葉県 浦安市 東京ディズニーランド･ステーション駅,533937601,-1,-1,-1,3348
20211104,1200,埼玉県 さいたま市大宮区 大宮駅,533964894,-1,-1,-1,20468
20211104,1200,大分県 別府市 別府駅,493174303,-1,-1,-1,1947
20211104,1200,大阪府 大阪市北区 梅田駅,523503492,-1,-1,-1,38523
20211104,1200,大阪府 大阪市浪速区 大阪難波駅,523503092,-1,-1,-1,11739
20211104,1200,大阪府 泉南郡田尻町 関西空港駅,513551291,-1,-1,-1,995
20211104,1200,宮城県 仙台市宮城野区 仙台駅,574037102,-1,-1,-1,15109
20211104,1200,広島県 広島市東区 広島駅駅,513243783,-1,-1,-1,8721
20211104,1200,愛知県 名古屋市中区 栄町駅,523667022,-1,-1,-1,21045
20211104,1200,愛知県 常滑市 中部国際空港駅,523626351,-1,-1,-1,1286
20211104,1200,東京都 千代田区 大手町駅,533946211,-1,-1,-1,40424
20211104,1200,東京都 新宿区 新宿駅,533945254,-1,-1,-1,42630
20211104,1200,東京都 渋谷区 渋谷駅,533935961,-1,-1,-1,27998
20211104,1200,東京都 豊島区 池袋駅,533945764,-1,-1,-1,33514
20211104,1200,沖縄県 那覇市 県庁前駅,392725543,-1,-1,-1,9579
20211104,1200,石川県 金沢市 金沢駅,543665912,-1,-1,-1,5428
20211104,1200,神奈川県 川崎市幸区 川崎駅,533925354,-1,-1,-1,20139
20211104,1200,神奈川県 横浜市西区 横浜駅,533914594,-1,-1,-1,31078
20211104,1200,福岡県 北九州市小倉北区 小倉駅,503067602,-1,-1,-1,7928
20211104,1200,福岡県 福岡市博多区 博多駅,503033034,-1,-1,-1,25794
20211104,1200,群馬県 渋川市 渋川駅,543950804,-1,-1,-1,746
20211104,1200,長野県 北佐久郡軽井沢町 軽井沢駅,543845102,-1,-1,-1,1774
20211104,1200,静岡県 熱海市 熱海駅,523950261,-1,-1,-1,1933
20211105,1200,京都府 京都市下京区 京都駅,523536802,-1,-1,-1,14806
20211105,1200,京都府 京都市東山区 祇園四条駅,523546012,-1,-1,-1,6866
20211105,1200,兵庫県 神戸市中央区 旧居留地・大丸前駅,523501253,-1,-1,-1,22578
20211105,1200,北海道 札幌市中央区 さっぽろ駅,644142783,-1,-1,-1,26463
20211105,1200,千葉県 千葉市中央区 京成千葉駅,534030391,-1,-1,-1,14159
20211105,1200,千葉県 成田市 成田空港駅,534053104,-1,-1,-1,1264
20211105,1200,千葉県 浦安市 東京ディズニーランド･ステーション駅,533937601,-1,-1,-1,3013
20211105,1200,埼玉県 さいたま市大宮区 大宮駅,533964894,-1,-1,-1,20091
20211105,1200,大分県 別府市 別府駅,493174303,-1,-1,-1,1713
20211105,1200,大阪府 大阪市北区 梅田駅,523503492,-1,-1,-1,38697
20211105,1200,大阪府 大阪市浪速区 大阪難波駅,523503092,-1,-1,-1,11498
20211105,1200,大阪府 泉南郡田尻町 関西空港駅,513551291,-1,-1,-1,935
20211105,1200,宮城県 仙台市宮城野区 仙台駅,574037102,-1,-1,-1,15017
20211105,1200,広島県 広島市東区 広島駅駅,513243783,-1,-1,-1,8656
20211105,1200,愛知県 名古屋市中区 栄町駅,523667022,-1,-1,-1,20323
20211105,1200,愛知県 常滑市 中部国際空港駅,523626351,-1,-1,-1,1208
20211105,1200,東京都 千代田区 大手町駅,533946211,-1,-1,-1,39284
20211105,1200,東京都 新宿区 新宿駅,533945254,-1,-1,-1,42346
20211105,1200,東京都 渋谷区 渋谷駅,533935961,-1,-1,-1,28252
20211105,1200,東京都 豊島区 池袋駅,533945764,-1,-1,-1,35599
20211105,1200,沖縄県 那覇市 県庁前駅,392725543,-1,-1,-1,9448
20211105,1200,石川県 金沢市 金沢駅,543665912,-1,-1,-1,5447
20211105,1200,神奈川県 川崎市幸区 川崎駅,533925354,-1,-1,-1,20045
20211105,1200,神奈川県 横浜市西区 横浜駅,533914594,-1,-1,-1,31639
20211105,1200,福岡県 北九州市小倉北区 小倉駅,503067602,-1,-1,-1,7444
20211105,1200,福岡県 福岡市博多区 博多駅,503033034,-1,-1,-1,27152
20211105,1200,群馬県 渋川市 渋川駅,543950804,-1,-1,-1,804
20211105,1200,長野県 北佐久郡軽井沢町 軽井沢駅,543845102,-1,-1,-1,1783
20211105,1200,静岡県 熱海市 熱海駅,523950261,-1,-1,-1,2024
20211106,1200,京都府 京都市下京区 京都駅,523536802,-1,-1,-1,17722
20211106,1200,京都府 京都市東山区 祇園四条駅,523546012,-1,-1,-1,8728
20211106,1200,兵庫県 神戸市中央区 旧居留地・大丸前駅,523501253,-1,-1,-1,21863
20211106,1200,北海道 札幌市中央区 さっぽろ駅,644142783,-1,-1,-1,15921
20211106,1200,千葉県 千葉市中央区 京成千葉駅,534030391,-1,-1,-1,13658
20211106,1200,千葉県 成田市 成田空港駅,534053104,-1,-1,-1,862
20211106,1200,千葉県 浦安市 東京ディズニーランド･ステーション駅,533937601,-1,-1,-1,3971
20211106,1200,埼玉県 さいたま市大宮区 大宮駅,533964894,-1,-1,-1,21032
20211106,1200,大分県 別府市 別府駅,493174303,-1,-1,-1,1792
20211106,1200,大阪府 大阪市北区 梅田駅,523503492,-1,-1,-1,41316
20211106,1200,大阪府 大阪市浪速区 大阪難波駅,523503092,-1,-1,-1,10368
20211106,1200,大阪府 泉南郡田尻町 関西空港駅,513551291,-1,-1,-1,617
20211106,1200,宮城県 仙台市宮城野区 仙台駅,574037102,-1,-1,-1,13551
20211106,1200,広島県 広島市東区 広島駅駅,513243783,-1,-1,-1,8436
20211106,1200,愛知県 名古屋市中区 栄町駅,523667022,-1,-1,-1,17790
20211106,1200,愛知県 常滑市 中部国際空港駅,523626351,-1,-1,-1,1218
20211106,1200,東京都 千代田区 大手町駅,533946211,-1,-1,-1,8859
20211106,1200,東京都 新宿区 新宿駅,533945254,-1,-1,-1,29713
20211106,1200,東京都 渋谷区 渋谷駅,533935961,-1,-1,-1,24579
20211106,1200,東京都 豊島区 池袋駅,533945764,-1,-1,-1,40282
20211106,1200,沖縄県 那覇市 県庁前駅,392725543,-1,-1,-1,5077
20211106,1200,石川県 金沢市 金沢駅,543665912,-1,-1,-1,5440
20211106,1200,神奈川県 川崎市幸区 川崎駅,533925354,-1,-1,-1,22563
20211106,1200,神奈川県 横浜市西区 横浜駅,533914594,-1,-1,-1,38359
20211106,1200,福岡県 北九州市小倉北区 小倉駅,503067602,-1,-1,-1,6706
20211106,1200,福岡県 福岡市博多区 博多駅,503033034,-1,-1,-1,21798
20211106,1200,群馬県 渋川市 渋川駅,543950804,-1,-1,-1,665
20211106,1200,長野県 北佐久郡軽井沢町 軽井沢駅,543845102,-1,-1,-1,3031
20211106,1200,静岡県 熱海市 熱海駅,523950261,-1,-1,-1,2661
20211107,1200,京都府 京都市下京区 京都駅,523536802,-1,-1,-1,17695
20211107,1200,京都府 京都市東山区 祇園四条駅,523546012,-1,-1,-1,8753
20211107,1200,兵庫県 神戸市中央区 旧居留地・大丸前駅,523501253,-1,-1,-1,22064
20211107,1200,北海道 札幌市中央区 さっぽろ駅,644142783,-1,-1,-1,12642
20211107,1200,千葉県 千葉市中央区 京成千葉駅,534030391,-1,-1,-1,12381
20211107,1200,千葉県 成田市 成田空港駅,534053104,-1,-1,-1,951
20211107,1200,千葉県 浦安市 東京ディズニーランド･ステーション駅,533937601,-1,-1,-1,3504
20211107,1200,埼玉県 さいたま市大宮区 大宮駅,533964894,-1,-1,-1,19276
20211107,1200,大分県 別府市 別府駅,493174303,-1,-1,-1,1974
20211107,1200,大阪府 大阪市北区 梅田駅,523503492,-1,-1,-1,39257
20211107,1200,大阪府 大阪市浪速区 大阪難波駅,523503092,-1,-1,-1,10098
20211107,1200,大阪府 泉南郡田尻町 関西空港駅,513551291,-1,-1,-1,567
20211107,1200,宮城県 仙台市宮城野区 仙台駅,574037102,-1,-1,-1,12742
20211107,1200,広島県 広島市東区 広島駅駅,513243783,-1,-1,-1,7712
20211107,1200,愛知県 名古屋市中区 栄町駅,523667022,-1,-1,-1,17457
20211107,1200,愛知県 常滑市 中部国際空港駅,523626351,-1,-1,-1,1121
20211107,1200,東京都 千代田区 大手町駅,533946211,-1,-1,-1,7676
20211107,1200,東京都 新宿区 新宿駅,533945254,-1,-1,-1,26469
20211107,1200,東京都 渋谷区 渋谷駅,533935961,-1,-1,-1,23279
20211107,1200,東京都 豊島区 池袋駅,533945764,-1,-1,-1,36676
20211107,1200,沖縄県 那覇市 県庁前駅,392725543,-1,-1,-1,4753
20211107,1200,石川県 金沢市 金沢駅,543665912,-1,-1,-1,5649
20211107,1200,神奈川県 川崎市幸区 川崎駅,533925354,-1,-1,-1,20875
20211107,1200,神奈川県 横浜市西区 横浜駅,533914594,-1,-1,-1,34455
20211107,1200,福岡県 北九州市小倉北区 小倉駅,503067602,-1,-1,-1,6604
20211107,1200,福岡県 福岡市博多区 博多駅,503033034,-1,-1,-1,21445
20211107,1200,群馬県 渋川市 渋川駅,543950804,-1,-1,-1,632
20211107,1200,長野県 北佐久郡軽井沢町 軽井沢駅,543845102,-1,-1,-1,3587
20211107,1200,静岡県 熱海市 熱海駅,523950261,-1,-1,-1,3166
20211108,1200,京都府 京都市下京区 京都駅,523536802,-1,-1,-1,14219
20211108,1200,京都府 京都市東山区 祇園四条駅,523546012,-1,-1,-1,5739
20211108,1200,兵庫県 神戸市中央区 旧居留地・大丸前駅,523501253,-1,-1,-1,21590
20211108,1200,北海道 札幌市中央区 さっぽろ駅,644142783,-1,-1,-1,26872
20211108,1200,千葉県 千葉市中央区 京成千葉駅,534030391,-1,-1,-1,13127
20211108,1200,千葉県 成田市 成田空港駅,534053104,-1,-1,-1,1286
20211108,1200,千葉県 浦安市 東京ディズニーランド･ステーション駅,533937601,-1,-1,-1,3624
20211108,1200,埼玉県 さいたま市大宮区 大宮駅,533964894,-1,-1,-1,18803
20211108,1200,大分県 別府市 別府駅,493174303,-1,-1,-1,1729
20211108,1200,大阪府 大阪市北区 梅田駅,523503492,-1,-1,-1,36480
20211108,1200,大阪府 大阪市浪速区 大阪難波駅,523503092,-1,-1,-1,11410
20211108,1200,大阪府 泉南郡田尻町 関西空港駅,513551291,-1,-1,-1,1011
20211108,1200,宮城県 仙台市宮城野区 仙台駅,574037102,-1,-1,-1,14477
20211108,1200,広島県 広島市東区 広島駅駅,513243783,-1,-1,-1,8780
20211108,1200,愛知県 名古屋市中区 栄町駅,523667022,-1,-1,-1,19878
20211108,1200,愛知県 常滑市 中部国際空港駅,523626351,-1,-1,-1,1206
20211108,1200,東京都 千代田区 大手町駅,533946211,-1,-1,-1,39334
20211108,1200,東京都 新宿区 新宿駅,533945254,-1,-1,-1,42697
20211108,1200,東京都 渋谷区 渋谷駅,533935961,-1,-1,-1,27095
20211108,1200,東京都 豊島区 池袋駅,533945764,-1,-1,-1,32619
20211108,1200,沖縄県 那覇市 県庁前駅,392725543,-1,-1,-1,9576
20211108,1200,石川県 金沢市 金沢駅,543665912,-1,-1,-1,5294
20211108,1200,神奈川県 川崎市幸区 川崎駅,533925354,-1,-1,-1,19354
20211108,1200,神奈川県 横浜市西区 横浜駅,533914594,-1,-1,-1,30152
20211108,1200,福岡県 北九州市小倉北区 小倉駅,503067602,-1,-1,-1,7462
20211108,1200,福岡県 福岡市博多区 博多駅,503033034,-1,-1,-1,25706
20211108,1200,群馬県 渋川市 渋川駅,543950804,-1,-1,-1,614
20211108,1200,長野県 北佐久郡軽井沢町 軽井沢駅,543845102,-1,-1,-1,1709
20211108,1200,静岡県 熱海市 熱海駅,523950261,-1,-1,-1,2500
20211109,1200,京都府 京都市下京区 京都駅,523536802,-1,-1,-1,13476
20211109,1200,京都府 京都市東山区 祇園四条駅,523546012,-1,-1,-1,6069
20211109,1200,兵庫県 神戸市中央区 旧居留地・大丸前駅,523501253,-1,-1,-1,21222
20211109,1200,北海道 札幌市中央区 さっぽろ駅,644142783,-1,-1,-1,25098
20211109,1200,千葉県 千葉市中央区 京成千葉駅,534030391,-1,-1,-1,12266
20211109,1200,千葉県 成田市 成田空港駅,534053104,-1,-1,-1,1200
20211109,1200,千葉県 浦安市 東京ディズニーランド･ステーション駅,533937601,-1,-1,-1,3966
20211109,1200,埼玉県 さいたま市大宮区 大宮駅,533964894,-1,-1,-1,17440
20211109,1200,大分県 別府市 別府駅,493174303,-1,-1,-1,1700
20211109,1200,大阪府 大阪市北区 梅田駅,523503492,-1,-1,-1,36279
20211109,1200,大阪府 大阪市浪速区 大阪難波駅,523503092,-1,-1,-1,11180
20211109,1200,大阪府 泉南郡田尻町 関西空港駅,513551291,-1,-1,-1,963
20211109,1200,宮城県 仙台市宮城野区 仙台駅,574037102,-1,-1,-1,12977
20211109,1200,広島県 広島市東区 広島駅駅,513243783,-1,-1,-1,8906
20211109,1200,愛知県 名古屋市中区 栄町駅,523667022,-1,-1,-1,19140
20211109,1200,愛知県 常滑市 中部国際空港駅,523626351,-1,-1,-1,1110
20211109,1200,東京都 千代田区 大手町駅,533946211,-1,-1,-1,39360
20211109,1200,東京都 新宿区 新宿駅,533945254,-1,-1,-1,40601
20211109,1200,東京都 渋谷区 渋谷駅,533935961,-1,-1,-1,26113
20211109,1200,東京都 豊島区 池袋駅,533945764,-1,-1,-1,30423
20211109,1200,沖縄県 那覇市 県庁前駅,392725543,-1,-1,-1,9794
20211109,1200,石川県 金沢市 金沢駅,543665912,-1,-1,-1,5290
20211109,1200,神奈川県 川崎市幸区 川崎駅,533925354,-1,-1,-1,18179
20211109,1200,神奈川県 横浜市西区 横浜駅,533914594,-1,-1,-1,28014
20211109,1200,福岡県 北九州市小倉北区 小倉駅,503067602,-1,-1,-1,7546
20211109,1200,福岡県 福岡市博多区 博多駅,503033034,-1,-1,-1,25705
20211109,1200,群馬県 渋川市 渋川駅,543950804,-1,-1,-1,671
20211109,1200,長野県 北佐久郡軽井沢町 軽井沢駅,543845102,-1,-1,-1,1459
20211109,1200,静岡県 熱海市 熱海駅,523950261,-1,-1,-1,1979
20211110,1200,京都府 京都市下京区 京都駅,523536802,-1,-1,-1,14433
20211110,1200,京都府 京都市東山区 祇園四条駅,523546012,-1,-1,-1,6501
20211110,1200,兵庫県 神戸市中央区 旧居留地・大丸前駅,523501253,-1,-1,-1,21920
20211110,1200,北海道 札幌市中央区 さっぽろ駅,644142783,-1,-1,-1,25338
20211110,1200,千葉県 千葉市中央区 京成千葉駅,534030391,-1,-1,-1,14012
20211110,1200,千葉県 成田市 成田空港駅,534053104,-1,-1,-1,1290
20211110,1200,千葉県 浦安市 東京ディズニーランド･ステーション駅,533937601,-1,-1,-1,3882
20211110,1200,埼玉県 さいたま市大宮区 大宮駅,533964894,-1,-1,-1,19182
20211110,1200,大分県 別府市 別府駅,493174303,-1,-1,-1,1752
20211110,1200,大阪府 大阪市北区 梅田駅,523503492,-1,-1,-1,37808
20211110,1200,大阪府 大阪市浪速区 大阪難波駅,523503092,-1,-1,-1,11076
20211110,1200,大阪府 泉南郡田尻町 関西空港駅,513551291,-1,-1,-1,971
20211110,1200,宮城県 仙台市宮城野区 仙台駅,574037102,-1,-1,-1,13808
20211110,1200,広島県 広島市東区 広島駅駅,513243783,-1,-1,-1,9124
20211110,1200,愛知県 名古屋市中区 栄町駅,523667022,-1,-1,-1,20101
20211110,1200,愛知県 常滑市 中部国際空港駅,523626351,-1,-1,-1,1147
